# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
cacheStateStorage.get.counter,1773677102800000000,1773677162800000000,7
cacheStateStorage.set.counter,1773677102800000000,1773677162800000000,0
cacheStateStorage.set.duration,1773677102800000000,1773677162800000000,0
cacheStateStorage.get.duration,1773677102800000000,1773677162800000000,10
JVM.GC.collections,1773677102800000000,1773677162800000000,12
MEM.ramPlusSwapMinusFileMappingsBytes,1773677102800000000,1773677162800000000,1977019072
JVM.totalCpuTimeMs,1773677102800000000,1773677162800000000,19052
JVM.totalDirectByteBuffersBytes,1773677102800000000,1773677162800000000,247446439
JVM.usedNativeBytes,1773677102800000000,1773677162800000000,511238104
MEM.fileMappingsRamBytes,1773677102800000000,1773677162800000000,320159744
MEM.ramMinusFileMappingsBytes,1773677102800000000,1773677162800000000,1290731520
JVM.threadCount,1773677102800000000,1773677162800000000,131
OS.loadAverage,1773677102800000000,1773677162800000000,7.55029296875
JVM.totalSafepointCount,1773677102800000000,1773677162800000000,97
JVM.committedHeapBytes,1773677102800000000,1773677162800000000,1016070144
JVM.maxThreadCount,1773677102800000000,1773677162800000000,159
JVM.newThreadsCount,1773677102800000000,1773677162800000000,8
JVM.totalTimeToSafepointsMs,1773677102800000000,1773677162800000000,5
JVM.maxHeapBytes,1773677102800000000,1773677162800000000,2147483648
JVM.GC.collectionTimesMs,1773677102800000000,1773677162800000000,111
JVM.usedHeapBytes,1773677102800000000,1773677162800000000,499096576
MEM.ramBytes,1773677102800000000,1773677162800000000,1626521600
JVM.totalTimeAtSafepointsMs,1773677102800000000,1773677162800000000,119
JVM.totalBytesAllocated,1773677102800000000,1773677162800000000,1041577240
VFS.contentStorage.recordsStoredSize,1773677102800000000,1773677162800000000,4348
FileNameCache.totalMisses,1773677102800000000,1773677162800000000,0
FileNameCache.queries,1773677102800000000,1773677162800000000,7616
VFS.contentStorage.recordsUncompressedSize,1773677102800000000,1773677162800000000,4348
VFS.contentStorage.recordsDeduplicated,1773677102800000000,1773677162800000000,0
VFS.contentStorage.recordsStoredCompressed,1773677102800000000,1773677162800000000,0
VFS.fileByIdCache.misses,1773677102800000000,1773677162800000000,3695
VFS.fileChildByName,1773677102800000000,1773677162800000000,25462
VFS.fileByIdCache.hits,1773677102800000000,1773677162800000000,0
VFS.contentStorage.recordsReadSize,1773677102800000000,1773677162800000000,39634031
VFS.invertedFileNameIndex.requests,1773677102800000000,1773677162800000000,377
VFS.contentStorage.recordsDecompressionTimeUs,1773677102800000000,1773677162800000000,29720
VFS.contentStorage.recordsReadDecompressed,1773677102800000000,1773677162800000000,973
VFS.contentStorage.recordsRead,1773677102800000000,1773677162800000000,2875
VFS.contentStorage.recordsStored,1773677102800000000,1773677162800000000,1
workspaceModel.check.recursive.update.ms,1773677102800000000,1773677162800000000,0
workspaceModel.full.replace.project.model.ms,1773677102800000000,1773677162800000000,0
workspaceModel.update.unloaded.entities.ms,1773677102800000000,1773677162800000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1773677102800000000,1773677162800000000,0
workspaceModel.initializing.ms,1773677102800000000,1773677162800000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773677102800000000,1773677162800000000,0
workspaceModel.cachedValue.clear.count,1773677102800000000,1773677162800000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1773677102800000000,1773677162800000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773677102800000000,1773677162800000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1773677102800000000,1773677162800000000,0
workspaceModel.pre.handlers.ms,1773677102800000000,1773677162800000000,0
workspaceModel.to.snapshot.ms,1773677102800000000,1773677162800000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773677102800000000,1773677162800000000,0
workspaceModel.updates.precise.ms,1773677102800000000,1773677162800000000,0
workspaceModel.cachedValue.from.cache.count,1773677102800000000,1773677162800000000,275
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773677102800000000,1773677162800000000,35
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773677102800000000,1773677162800000000,0
workspaceModel.cachedValue.calculated.count,1773677102800000000,1773677162800000000,0
workspaceModel.replace.project.model.ms,1773677102800000000,1773677162800000000,0
workspaceModel.loading.from.cache.ms,1773677102800000000,1773677162800000000,0
workspaceModel.on.changed.ms,1773677102800000000,1773677162800000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773677102800000000,1773677162800000000,0
workspaceModel.workspaceFileIndexData.instances.count,1773677102800000000,1773677162800000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773677102800000000,1773677162800000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773677102800000000,1773677162800000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1773677102800000000,1773677162800000000,0
workspaceModel.on.before.changed.ms,1773677102800000000,1773677162800000000,0
workspaceModel.init.bridges.ms,1773677102800000000,1773677162800000000,0
workspaceModel.cachedValue.total.get.count,1773677102800000000,1773677162800000000,275
workspaceModel.cachedValueWithParameters.clear.count,1773677102800000000,1773677162800000000,0
workspaceModel.loading.total.ms,1773677102800000000,1773677162800000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773677102800000000,1773677162800000000,0
workspaceModel.updates.count,1773677102800000000,1773677162800000000,0
workspaceModel.collect.changes.ms,1773677102800000000,1773677162800000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1773677102800000000,1773677162800000000,0
workspaceModel.updates.ms,1773677102800000000,1773677162800000000,0
lexer.JSON.time.ns,1773677102800000000,1773677162800000000,3060375
parser.DuckDBGrammar.time.ns,1773677102800000000,1773677162800000000,4445916
DiskQueryRelay.tasksRequested,1773677102800000000,1773677162800000000,4
writeAction.count,1773677102800000000,1773677162800000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1773677102800000000,1773677162800000000,1552
lexer.JSON.size.bytes,1773677102800000000,1773677162800000000,404264
writeAction.max.wait.ms,1773677102800000000,1773677162800000000,24
writeAction.wait.ms,1773677102800000000,1773677162800000000,0
lexer.DuckDBGrammar.size.bytes,1773677102800000000,1773677162800000000,53518
parser.JSON.time.ns,1773677102800000000,1773677162800000000,22759125
parser.DuckDBGrammar.size.bytes,1773677102800000000,1773677162800000000,53518
lexer.DuckDBGrammar.time.ns,1773677102800000000,1773677162800000000,905584
DiskQueryRelay.tasksExecuted,1773677102800000000,1773677162800000000,4
parser.JSON.size.bytes,1773677102800000000,1773677162800000000,404264
DiskQueryRelay.taskWaitingTotalTimeUs,1773677102800000000,1773677162800000000,1757
writeAction.median.wait.ms,1773677102800000000,1773677162800000000,0
StreamlinedBlobStorage.recordsAllocated,1773677102800000000,1773677162800000000,3
FileChannelInterruptsRetryer.totalRetriedAttempts,1773677102800000000,1773677162800000000,0
DirectByteBufferAllocator.disposed,1773677102800000000,1773677162800000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773677102800000000,1773677162800000000,241188864
MappedFileStorage.storages,1773677102800000000,1773677162800000000,16
FilePageCache.uncachedFileAccess,1773677102800000000,1773677162800000000,0
StorageLockContext.competingThreads.avg,1773677102800000000,1773677162800000000,0.0
MappedFileStorage.totalPagesMapped,1773677102800000000,1773677162800000000,16
MappedFileStorage.totalBytesMapped,1773677102800000000,1773677162800000000,202637312
FilePageCache.disposedBuffers,1773677102800000000,1773677162800000000,0
FilePageCache.totalPageDisposalsUs,1773677102800000000,1773677162800000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773677102800000000,1773677162800000000,0
FilePageCache.pageHits,1773677102800000000,1773677162800000000,0
DirectByteBufferAllocator.misses,1773677102800000000,1773677162800000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773677102800000000,1773677162800000000,4086
FilePageCache.maxRegisteredFiles,1773677102800000000,1773677162800000000,519
StreamlinedBlobStorage.recordsRelocated,1773677102800000000,1773677162800000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1773677102800000000,1773677162800000000,15191
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773677102800000000,1773677162800000000,5367
FilePageCache.totalPageLoadsUs,1773677102800000000,1773677162800000000,0
FilePageCache.pageFastCacheHits,1773677102800000000,1773677162800000000,107
DirectByteBufferAllocator.hits,1773677102800000000,1773677162800000000,0
FilePageCache.pageLoads,1773677102800000000,1773677162800000000,0
DirectByteBufferAllocator.reclaimed,1773677102800000000,1773677162800000000,0
FilePageCache.capacityInBytes,1773677102800000000,1773677162800000000,629145600
StreamlinedBlobStorage.recordsDeleted,1773677102800000000,1773677162800000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1773677102800000000,1773677162800000000,0
StorageLockContext.competingThreads.90P,1773677102800000000,1773677162800000000,0
FilePageCache.maxCacheSizeInBytes,1773677102800000000,1773677162800000000,241188864
StorageLockContext.competingThreads.max,1773677102800000000,1773677162800000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1773677162800000000,1773677222800000000,0
jps.project.serializers.save.ms,1773677162800000000,1773677222800000000,0
jps.save.global.entities.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773677162800000000,1773677222800000000,0
workspaceModel.sync.entities.ms,1773677162800000000,1773677222800000000,0
jps.reload.project.entities.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1773677162800000000,1773677222800000000,0
jps.save.changed.project.entities.ms,1773677162800000000,1773677222800000000,0
jps.app.storage.content.writer.save.component.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1773677162800000000,1773677222800000000,0
workspaceModel.orphan.listener.update.ms,1773677162800000000,1773677222800000000,0
jps.library.entities.serializer.save.entities.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1773677162800000000,1773677222800000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1773677162800000000,1773677222800000000,0
jps.global.initialize.library.bridges.after.loading.ms,1773677162800000000,1773677222800000000,0
jps.project.serializers.load.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.instances.count,1773677162800000000,1773677222800000000,0
jps.artifact.entities.serializer.load.entities.ms,1773677162800000000,1773677222800000000,0
workspaceModel.load.cache.from.file.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1773677162800000000,1773677222800000000,0
jps.app.storage.content.reader.load.component.ms,1773677162800000000,1773677222800000000,0
workspaceModel.global.apply.state.to.project.ms,1773677162800000000,1773677222800000000,0
jps.storage.jps.conf.reader.load.component.ms,1773677162800000000,1773677222800000000,0
jps.load.initial.state.ms,1773677162800000000,1773677222800000000,0
jps.facet.change.listener.init.bridge.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1773677162800000000,1773677222800000000,0
jps.module.iml.entities.serializer.load.entities.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1773677162800000000,1773677222800000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleBridge.update.option.ms,1773677162800000000,1773677222800000000,0
jps.load.project.to.empty.storage.ms,1773677162800000000,1773677222800000000,0
jps.facet.change.listener.before.change.events.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1773677162800000000,1773677222800000000,0
workspaceModel.load.cache.metadata.from.file.ms,1773677162800000000,1773677222800000000,0
workspaceModel.save.cache.to.file.ms,1773677162800000000,1773677222800000000,0
jps.facet.change.listener.process.change.events.ms,1773677162800000000,1773677222800000000,0
jps.artifact.entities.serializer.save.entities.ms,1773677162800000000,1773677222800000000,0
jps.global.handle.changed.events.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1773677162800000000,1773677222800000000,0
jps.global.get.library.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1773677162800000000,1773677222800000000,0
jps.global.handle.before.change.events.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1773677162800000000,1773677222800000000,0
workspaceModel.global.updates.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleBridge.before.changed.ms,1773677162800000000,1773677222800000000,0
workspaceModel.do.save.caches.ms,1773677162800000000,1773677222800000000,0
jps.global.get.libraries.ms,1773677162800000000,1773677222800000000,0
jps.global.initialize.library.bridges.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1773677162800000000,1773677222800000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773677162800000000,1773677222800000000,0
jps.module.iml.entities.serializer.save.entities.ms,1773677162800000000,1773677222800000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1773677162800000000,1773677222800000000,0
workspaceModel.mutableEntityStorage.entities.ms,1773677162800000000,1773677222800000000,0
jps.apply.loaded.storage.ms,1773677162800000000,1773677222800000000,0
jps.library.entities.serializer.load.entities.ms,1773677162800000000,1773677222800000000,0
jps.global.get.library.by.name.ms,1773677162800000000,1773677222800000000,0
workspaceModel.global.updates.count,1773677162800000000,1773677222800000000,0
AWTEventQueue.dispatchTimeTotalNS,1773677162800000000,1773677222800000000,757864215
FlushQueue.executionTimeAvgNs,1773677162800000000,1773677222800000000,288741.978021978
NonBlockingReadAction.failedExecutionTimeUs,1773677162800000000,1773677222800000000,0
NonBlockingReadAction.failedExecutionsCount,1773677162800000000,1773677222800000000,0
AWTEventQueue.dispatchTimeMaxNs,1773677162800000000,1773677222800000000,9764863
AWTEventQueue.eventsDispatched,1773677162800000000,1773677222800000000,479
FlushQueue.queueSizeMax,1773677162800000000,1773677222800000000,0
FlushQueue.executionTime90PNs,1773677162800000000,1773677222800000000,423935
FlushQueue.waitingTime90PNs,1773677162800000000,1773677222800000000,544767
NonBlockingReadAction.finalizedExecutionsCount,1773677162800000000,1773677222800000000,0
AWTEventQueue.dispatchTime90PNs,1773677162800000000,1773677222800000000,5636095
NonBlockingReadAction.finalizedExecutionTimeUs,1773677162800000000,1773677222800000000,0
AWTEventQueue.dispatchTimeAvgNs,1773677162800000000,1773677222800000000,1582419.3736951982
FlushQueue.queueSizeAvg,1773677162800000000,1773677222800000000,0.0
ReadAction.executionsCount,1773677162800000000,1773677222800000000,622
FlushQueue.queueSize90P,1773677162800000000,1773677222800000000,0
FlushQueue.tasksExecuted,1773677162800000000,1773677222800000000,182
FlushQueue.waitingTimeAvgNs,1773677162800000000,1773677222800000000,412340.04395604396
FlushQueue.executionTimeMaxNs,1773677162800000000,1773677222800000000,778239
FlushQueue.waitingTimeMaxNs,1773677162800000000,1773677222800000000,2080767
WriteAction.executionsCount,1773677162800000000,1773677222800000000,0
Indexes.entries.lookups,1773677162800000000,1773677222800000000,0
Indexes.allKeys.lookupDuration90PMs,1773677162800000000,1773677222800000000,0.0
Indexing.writesQueuedMax,1773677162800000000,1773677222800000000,0
Indexes.entries.lookupDuration90PMs,1773677162800000000,1773677222800000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1773677162800000000,1773677222800000000,0
Indexing.cache.totalCacheEvicted,1773677162800000000,1773677222800000000,0
Indexes.stubs.lookupDurationMaxMs,1773677162800000000,1773677222800000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1773677162800000000,1773677222800000000,0
Indexes.entries.lookupDurationAvgMs,1773677162800000000,1773677222800000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1773677162800000000,1773677222800000000,0.0
Indexes.stubs.lookupDuration90PMs,1773677162800000000,1773677222800000000,0.0
Indexing.writesQueuedMin,1773677162800000000,1773677222800000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1773677162800000000,1773677222800000000,0
Indexes.stubs.lookupDurationAvgMs,1773677162800000000,1773677222800000000,0.0
Indexes.entries.lookupDurationMaxMs,1773677162800000000,1773677222800000000,0.0
Indexing.cache.totalCacheMisses,1773677162800000000,1773677222800000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1773677162800000000,1773677222800000000,0
Indexes.stubs.lookups,1773677162800000000,1773677222800000000,0
Indexing.writesQueuedAvg,1773677162800000000,1773677222800000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1773677162800000000,1773677222800000000,0.0
Indexes.allKeys.lookups,1773677162800000000,1773677222800000000,1
Indexing.totalTimeIndexersSleptMs,1773677162800000000,1773677222800000000,0
Indexing.cache.totalCacheAccesses,1773677162800000000,1773677222800000000,0
cacheStateStorage.get.counter,1773677162800000000,1773677222800000000,0
cacheStateStorage.set.counter,1773677162800000000,1773677222800000000,0
cacheStateStorage.set.duration,1773677162800000000,1773677222800000000,0
cacheStateStorage.get.duration,1773677162800000000,1773677222800000000,0
JVM.GC.collections,1773677162800000000,1773677222800000000,0
MEM.ramPlusSwapMinusFileMappingsBytes,1773677162800000000,1773677222800000000,1970137792
JVM.totalCpuTimeMs,1773677162800000000,1773677222800000000,2634
JVM.totalDirectByteBuffersBytes,1773677162800000000,1773677222800000000,243269748
JVM.usedNativeBytes,1773677162800000000,1773677222800000000,512261352
MEM.fileMappingsRamBytes,1773677162800000000,1773677222800000000,320176128
MEM.ramMinusFileMappingsBytes,1773677162800000000,1773677222800000000,1039155200
JVM.threadCount,1773677162800000000,1773677222800000000,64
OS.loadAverage,1773677162800000000,1773677222800000000,5.73876953125
JVM.totalSafepointCount,1773677162800000000,1773677222800000000,10
JVM.committedHeapBytes,1773677162800000000,1773677222800000000,1016070144
JVM.maxThreadCount,1773677162800000000,1773677222800000000,159
JVM.newThreadsCount,1773677162800000000,1773677222800000000,0
JVM.totalTimeToSafepointsMs,1773677162800000000,1773677222800000000,2
JVM.maxHeapBytes,1773677162800000000,1773677222800000000,2147483648
JVM.GC.collectionTimesMs,1773677162800000000,1773677222800000000,0
JVM.usedHeapBytes,1773677162800000000,1773677222800000000,517970944
MEM.ramBytes,1773677162800000000,1773677222800000000,1365639168
JVM.totalTimeAtSafepointsMs,1773677162800000000,1773677222800000000,1
JVM.totalBytesAllocated,1773677162800000000,1773677222800000000,15713736
VFS.contentStorage.recordsStoredSize,1773677162800000000,1773677222800000000,0
FileNameCache.totalMisses,1773677162800000000,1773677222800000000,0
FileNameCache.queries,1773677162800000000,1773677222800000000,0
VFS.contentStorage.recordsUncompressedSize,1773677162800000000,1773677222800000000,0
VFS.contentStorage.recordsDeduplicated,1773677162800000000,1773677222800000000,0
VFS.contentStorage.recordsStoredCompressed,1773677162800000000,1773677222800000000,0
VFS.fileByIdCache.misses,1773677162800000000,1773677222800000000,0
VFS.fileChildByName,1773677162800000000,1773677222800000000,0
VFS.fileByIdCache.hits,1773677162800000000,1773677222800000000,0
VFS.contentStorage.recordsReadSize,1773677162800000000,1773677222800000000,0
VFS.invertedFileNameIndex.requests,1773677162800000000,1773677222800000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1773677162800000000,1773677222800000000,0
VFS.contentStorage.recordsReadDecompressed,1773677162800000000,1773677222800000000,0
VFS.contentStorage.recordsRead,1773677162800000000,1773677222800000000,0
VFS.contentStorage.recordsStored,1773677162800000000,1773677222800000000,0
workspaceModel.check.recursive.update.ms,1773677162800000000,1773677222800000000,0
workspaceModel.full.replace.project.model.ms,1773677162800000000,1773677222800000000,0
workspaceModel.update.unloaded.entities.ms,1773677162800000000,1773677222800000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1773677162800000000,1773677222800000000,0
workspaceModel.initializing.ms,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773677162800000000,1773677222800000000,0
workspaceModel.cachedValue.clear.count,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773677162800000000,1773677222800000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1773677162800000000,1773677222800000000,0
workspaceModel.pre.handlers.ms,1773677162800000000,1773677222800000000,0
workspaceModel.to.snapshot.ms,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773677162800000000,1773677222800000000,0
workspaceModel.updates.precise.ms,1773677162800000000,1773677222800000000,0
workspaceModel.cachedValue.from.cache.count,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773677162800000000,1773677222800000000,0
workspaceModel.cachedValue.calculated.count,1773677162800000000,1773677222800000000,0
workspaceModel.replace.project.model.ms,1773677162800000000,1773677222800000000,0
workspaceModel.loading.from.cache.ms,1773677162800000000,1773677222800000000,0
workspaceModel.on.changed.ms,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.instances.count,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773677162800000000,1773677222800000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1773677162800000000,1773677222800000000,0
workspaceModel.on.before.changed.ms,1773677162800000000,1773677222800000000,0
workspaceModel.init.bridges.ms,1773677162800000000,1773677222800000000,0
workspaceModel.cachedValue.total.get.count,1773677162800000000,1773677222800000000,0
workspaceModel.cachedValueWithParameters.clear.count,1773677162800000000,1773677222800000000,0
workspaceModel.loading.total.ms,1773677162800000000,1773677222800000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773677162800000000,1773677222800000000,0
workspaceModel.updates.count,1773677162800000000,1773677222800000000,0
workspaceModel.collect.changes.ms,1773677162800000000,1773677222800000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1773677162800000000,1773677222800000000,0
workspaceModel.updates.ms,1773677162800000000,1773677222800000000,0
DiskQueryRelay.tasksRequested,1773677162800000000,1773677222800000000,0
writeAction.count,1773677162800000000,1773677222800000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1773677162800000000,1773677222800000000,0
writeAction.max.wait.ms,1773677162800000000,1773677222800000000,24
writeAction.wait.ms,1773677162800000000,1773677222800000000,0
DiskQueryRelay.tasksExecuted,1773677162800000000,1773677222800000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1773677162800000000,1773677222800000000,0
writeAction.median.wait.ms,1773677162800000000,1773677222800000000,0
StreamlinedBlobStorage.recordsAllocated,1773677162800000000,1773677222800000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1773677162800000000,1773677222800000000,0
DirectByteBufferAllocator.disposed,1773677162800000000,1773677222800000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773677162800000000,1773677222800000000,241188864
MappedFileStorage.storages,1773677162800000000,1773677222800000000,16
FilePageCache.uncachedFileAccess,1773677162800000000,1773677222800000000,0
StorageLockContext.competingThreads.avg,1773677162800000000,1773677222800000000,0.0
MappedFileStorage.totalPagesMapped,1773677162800000000,1773677222800000000,16
MappedFileStorage.totalBytesMapped,1773677162800000000,1773677222800000000,202637312
FilePageCache.disposedBuffers,1773677162800000000,1773677222800000000,0
FilePageCache.totalPageDisposalsUs,1773677162800000000,1773677222800000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773677162800000000,1773677222800000000,0
FilePageCache.pageHits,1773677162800000000,1773677222800000000,0
DirectByteBufferAllocator.misses,1773677162800000000,1773677222800000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773677162800000000,1773677222800000000,0
FilePageCache.maxRegisteredFiles,1773677162800000000,1773677222800000000,519
StreamlinedBlobStorage.recordsRelocated,1773677162800000000,1773677222800000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1773677162800000000,1773677222800000000,15191
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773677162800000000,1773677222800000000,0
FilePageCache.totalPageLoadsUs,1773677162800000000,1773677222800000000,0
FilePageCache.pageFastCacheHits,1773677162800000000,1773677222800000000,0
DirectByteBufferAllocator.hits,1773677162800000000,1773677222800000000,0
FilePageCache.pageLoads,1773677162800000000,1773677222800000000,0
DirectByteBufferAllocator.reclaimed,1773677162800000000,1773677222800000000,0
FilePageCache.capacityInBytes,1773677162800000000,1773677222800000000,629145600
StreamlinedBlobStorage.recordsDeleted,1773677162800000000,1773677222800000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1773677162800000000,1773677222800000000,0
StorageLockContext.competingThreads.90P,1773677162800000000,1773677222800000000,0
FilePageCache.maxCacheSizeInBytes,1773677162800000000,1773677222800000000,241188864
StorageLockContext.competingThreads.max,1773677162800000000,1773677222800000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1773677222800000000,1773677282794000000,0
jps.project.serializers.save.ms,1773677222800000000,1773677282794000000,0
jps.save.global.entities.ms,1773677222800000000,1773677282794000000,2
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773677222800000000,1773677282794000000,0
workspaceModel.sync.entities.ms,1773677222800000000,1773677282794000000,0
jps.reload.project.entities.ms,1773677222800000000,1773677282794000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1773677222800000000,1773677282794000000,0
jps.save.changed.project.entities.ms,1773677222800000000,1773677282794000000,0
jps.app.storage.content.writer.save.component.ms,1773677222800000000,1773677282794000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1773677222800000000,1773677282794000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1773677222800000000,1773677282794000000,0
workspaceModel.orphan.listener.update.ms,1773677222800000000,1773677282794000000,0
jps.library.entities.serializer.save.entities.ms,1773677222800000000,1773677282794000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1773677222800000000,1773677282794000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773677222800000000,1773677282794000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773677222800000000,1773677282794000000,0
