# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.modifiable.module.model.bridge.disposing.ms,1773676301792000000,1773676361788000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1773676301792000000,1773676361788000000,0
workspaceModel.global.updates.count,1773676301792000000,1773676361788000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773676301792000000,1773676361788000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1773676301792000000,1773676361788000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1773676301792000000,1773676361788000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1773676301792000000,1773676361788000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1773676301792000000,1773676361788000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1773676301792000000,1773676361788000000,0
workspaceModel.save.cache.to.file.ms,1773676301792000000,1773676361788000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1773676301792000000,1773676361788000000,0
jps.module.iml.entities.serializer.load.entities.ms,1773676301792000000,1773676361788000000,0
jps.artifact.entities.serializer.load.entities.ms,1773676301792000000,1773676361788000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773676301792000000,1773676361788000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773676301792000000,1773676361788000000,0
jps.save.changed.project.entities.ms,1773676301792000000,1773676361788000000,2
workspaceModel.load.cache.metadata.from.file.ms,1773676301792000000,1773676361788000000,0
FlushQueue.queueSizeAvg,1773676301792000000,1773676361788000000,2.83397353819889
NonBlockingReadAction.failedExecutionTimeUs,1773676301792000000,1773676361788000000,12978
FlushQueue.waitingTime90PNs,1773676301792000000,1773676361788000000,1499135
FlushQueue.waitingTimeMaxNs,1773676301792000000,1773676361788000000,304087039
AWTEventQueue.eventsDispatched,1773676301792000000,1773676361788000000,15862
FlushQueue.executionTime90PNs,1773676301792000000,1773676361788000000,153599
AWTEventQueue.dispatchTime90PNs,1773676301792000000,1773676361788000000,305151
FlushQueue.tasksExecuted,1773676301792000000,1773676361788000000,4686
FlushQueue.executionTimeMaxNs,1773676301792000000,1773676361788000000,15466495
AWTEventQueue.dispatchTimeMaxNs,1773676301792000000,1773676361788000000,301989887
FlushQueue.queueSize90P,1773676301792000000,1773676361788000000,7
AWTEventQueue.dispatchTimeAvgNs,1773676301792000000,1773676361788000000,313945.9503215231
NonBlockingReadAction.failedExecutionsCount,1773676301792000000,1773676361788000000,64
ReadAction.executionsCount,1773676301792000000,1773676361788000000,37607
WriteAction.executionsCount,1773676301792000000,1773676361788000000,5
FlushQueue.executionTimeAvgNs,1773676301792000000,1773676361788000000,107163.42232180964
AWTEventQueue.dispatchTimeTotalNS,1773676301792000000,1773676361788000000,4979537461
FlushQueue.queueSizeMax,1773676301792000000,1773676361788000000,50
FlushQueue.waitingTimeAvgNs,1773676301792000000,1773676361788000000,1063527.246692275
NonBlockingReadAction.finalizedExecutionTimeUs,1773676301792000000,1773676361788000000,380032
NonBlockingReadAction.finalizedExecutionsCount,1773676301792000000,1773676361788000000,446
DiskQueryRelay.taskExecutionTotalTimeUs,1773676301792000000,1773676361788000000,181570
writeAction.median.wait.ms,1773676301792000000,1773676361788000000,300
writeAction.count,1773676301792000000,1773676361788000000,5
writeAction.wait.ms,1773676301792000000,1773676361788000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1773676301792000000,1773676361788000000,192296
DiskQueryRelay.tasksExecuted,1773676301792000000,1773676361788000000,159
writeAction.max.wait.ms,1773676301792000000,1773676361788000000,192
DiskQueryRelay.tasksRequested,1773676301792000000,1773676361788000000,159
MappedFileStorage.totalPagesMapped,1773676301792000000,1773676361788000000,14
DirectByteBufferAllocator.reclaimed,1773676301792000000,1773676361788000000,42
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773676301792000000,1773676361788000000,91
FilePageCache.pageLoadsAboveSizeThreshold,1773676301792000000,1773676361788000000,0
FilePageCache.pageLoads,1773676301792000000,1773676361788000000,10
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773676301792000000,1773676361788000000,10485760
StorageLockContext.competingThreads.avg,1773676301792000000,1773676361788000000,0.0
MappedFileStorage.storages,1773676301792000000,1773676361788000000,14
StreamlinedBlobStorage.recordsAllocated,1773676301792000000,1773676361788000000,9
StorageLockContext.competingThreads.max,1773676301792000000,1773676361788000000,0
FilePageCache.disposedBuffers,1773676301792000000,1773676361788000000,292
DirectByteBufferAllocator.misses,1773676301792000000,1773676361788000000,10
DirectByteBufferAllocator.hits,1773676301792000000,1773676361788000000,0
StorageLockContext.competingThreads.90P,1773676301792000000,1773676361788000000,0
FilePageCache.maxRegisteredFiles,1773676301792000000,1773676361788000000,519
FilePageCache.pageHits,1773676301792000000,1773676361788000000,0
FilePageCache.totalPageDisposalsUs,1773676301792000000,1773676361788000000,3
FilePageCache.uncachedFileAccess,1773676301792000000,1773676361788000000,8
FilePageCache.maxCacheSizeInBytes,1773676301792000000,1773676361788000000,304103424
MappedFileStorage.totalTimeSpentOnMappingUs,1773676301792000000,1773676361788000000,24288
FileChannelInterruptsRetryer.totalRetriedAttempts,1773676301792000000,1773676361788000000,0
FilePageCache.pageFastCacheHits,1773676301792000000,1773676361788000000,5205
StreamlinedBlobStorage.recordsDeleted,1773676301792000000,1773676361788000000,0
MappedFileStorage.totalBytesMapped,1773676301792000000,1773676361788000000,194248704
DirectByteBufferAllocator.disposed,1773676301792000000,1773676361788000000,292
StreamlinedBlobStorage.recordsRelocated,1773676301792000000,1773676361788000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773676301792000000,1773676361788000000,41959424
FilePageCache.capacityInBytes,1773676301792000000,1773676361788000000,629145600
FilePageCache.totalPageLoadsUs,1773676301792000000,1773676361788000000,3926
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773676301792000000,1773676361788000000,630
VFS.contentStorage.recordsRead,1773676301792000000,1773676361788000000,47725
VFS.fileChildByName,1773676301792000000,1773676361788000000,13923
VFS.contentStorage.recordsReadDecompressed,1773676301792000000,1773676361788000000,16160
VFS.invertedFileNameIndex.requests,1773676301792000000,1773676361788000000,2804
FileNameCache.totalMisses,1773676301792000000,1773676361788000000,0
VFS.fileByIdCache.hits,1773676301792000000,1773676361788000000,0
VFS.contentStorage.recordsUncompressedSize,1773676301792000000,1773676361788000000,37079
VFS.contentStorage.recordsReadSize,1773676301792000000,1773676361788000000,652245986
VFS.contentStorage.recordsStoredSize,1773676301792000000,1773676361788000000,37079
VFS.contentStorage.recordsDeduplicated,1773676301792000000,1773676361788000000,0
VFS.fileByIdCache.misses,1773676301792000000,1773676361788000000,57502
VFS.contentStorage.recordsStoredCompressed,1773676301792000000,1773676361788000000,0
FileNameCache.queries,1773676301792000000,1773676361788000000,167616
VFS.contentStorage.recordsDecompressionTimeUs,1773676301792000000,1773676361788000000,431363
VFS.contentStorage.recordsStored,1773676301792000000,1773676361788000000,26
JVM.totalCpuTimeMs,1773676301792000000,1773676361788000000,24493
JVM.threadCount,1773676301792000000,1773676361788000000,117
JVM.usedHeapBytes,1773676301792000000,1773676361788000000,547751944
JVM.totalDirectByteBuffersBytes,1773676301792000000,1773676361788000000,20714390
JVM.totalBytesAllocated,1773676301792000000,1773676361788000000,3672112984
JVM.totalTimeAtSafepointsMs,1773676301792000000,1773676361788000000,448
JVM.maxHeapBytes,1773676301792000000,1773676361788000000,2147483648
JVM.totalTimeToSafepointsMs,1773676301792000000,1773676361788000000,19
JVM.committedHeapBytes,1773676301792000000,1773676361788000000,1505755136
JVM.GC.collectionTimesMs,1773676301792000000,1773676361788000000,435
MEM.ramBytes,1773676301792000000,1773676361788000000,701874176
MEM.fileMappingsRamBytes,1773676301792000000,1773676361788000000,313458688
OS.loadAverage,1773676301792000000,1773676361788000000,3.185546875
JVM.GC.collections,1773676301792000000,1773676361788000000,30
JVM.usedNativeBytes,1773676301792000000,1773676361788000000,579110232
MEM.ramMinusFileMappingsBytes,1773676301792000000,1773676361788000000,388055040
JVM.newThreadsCount,1773676301792000000,1773676361788000000,11
JVM.maxThreadCount,1773676301792000000,1773676361788000000,169
MEM.ramPlusSwapMinusFileMappingsBytes,1773676301792000000,1773676361788000000,2264526848
JVM.totalSafepointCount,1773676301792000000,1773676361788000000,115
workspaceModel.cachedValueWithParameters.total.get.count,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773676301792000000,1773676361788000000,0
workspaceModel.cachedValue.clear.count,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773676301792000000,1773676361788000000,0
workspaceModel.full.replace.project.model.ms,1773676301792000000,1773676361788000000,0
workspaceModel.cachedValue.total.get.count,1773676301792000000,1773676361788000000,812
workspaceModel.check.recursive.update.ms,1773676301792000000,1773676361788000000,0
workspaceModel.loading.total.ms,1773676301792000000,1773676361788000000,0
workspaceModel.cachedValue.from.cache.count,1773676301792000000,1773676361788000000,812
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773676301792000000,1773676361788000000,9
workspaceModel.update.unloaded.entities.ms,1773676301792000000,1773676361788000000,0
workspaceModel.updates.ms,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexData.instances.count,1773676301792000000,1773676361788000000,0
workspaceModel.on.before.changed.ms,1773676301792000000,1773676361788000000,0
workspaceModel.init.bridges.ms,1773676301792000000,1773676361788000000,0
workspaceModel.pre.handlers.ms,1773676301792000000,1773676361788000000,0
workspaceModel.cachedValueWithParameters.clear.count,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773676301792000000,1773676361788000000,0
workspaceModel.loading.from.cache.ms,1773676301792000000,1773676361788000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773676301792000000,1773676361788000000,0
workspaceModel.replace.project.model.ms,1773676301792000000,1773676361788000000,0
workspaceModel.on.changed.ms,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773676301792000000,1773676361788000000,0
workspaceModel.initializing.ms,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1773676301792000000,1773676361788000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773676301792000000,1773676361788000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1773676301792000000,1773676361788000000,0
workspaceModel.updates.precise.ms,1773676301792000000,1773676361788000000,0
workspaceModel.to.snapshot.ms,1773676301792000000,1773676361788000000,0
workspaceModel.collect.changes.ms,1773676301792000000,1773676361788000000,0
workspaceModel.cachedValue.calculated.count,1773676301792000000,1773676361788000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773676301792000000,1773676361788000000,0
workspaceModel.updates.count,1773676301792000000,1773676361788000000,0
cacheStateStorage.set.duration,1773676361788000000,1773676421786000000,0
cacheStateStorage.get.counter,1773676361788000000,1773676421786000000,24
cacheStateStorage.set.counter,1773676361788000000,1773676421786000000,0
cacheStateStorage.get.duration,1773676361788000000,1773676421786000000,29
Indexing.writer_0.totalTimeSpentWritingMs,1773676361788000000,1773676421786000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1773676361788000000,1773676421786000000,0
Indexes.entries.lookups,1773676361788000000,1773676421786000000,38
Indexes.allKeys.lookups,1773676361788000000,1773676421786000000,1
Indexes.stubs.lookupDurationMaxMs,1773676361788000000,1773676421786000000,0.0
Indexes.stubs.lookups,1773676361788000000,1773676421786000000,0
Indexing.cache.totalCacheMisses,1773676361788000000,1773676421786000000,200
Indexing.writesQueuedMin,1773676361788000000,1773676421786000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1773676361788000000,1773676421786000000,0
Indexes.allKeys.lookupDurationAvgMs,1773676361788000000,1773676421786000000,0.0
Indexes.stubs.lookupDuration90PMs,1773676361788000000,1773676421786000000,0.0
Indexing.cache.totalCacheAccesses,1773676361788000000,1773676421786000000,357
Indexes.allKeys.lookupDurationMaxMs,1773676361788000000,1773676421786000000,0.0
Indexing.writesQueuedMax,1773676361788000000,1773676421786000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1773676361788000000,1773676421786000000,0
Indexes.stubs.lookupDurationAvgMs,1773676361788000000,1773676421786000000,0.0
Indexes.allKeys.lookupDuration90PMs,1773676361788000000,1773676421786000000,0.0
Indexing.totalTimeIndexersSleptMs,1773676361788000000,1773676421786000000,0
Indexes.entries.lookupDuration90PMs,1773676361788000000,1773676421786000000,1.0
Indexing.writesQueuedAvg,1773676361788000000,1773676421786000000,0.0
Indexing.cache.totalCacheEvicted,1773676361788000000,1773676421786000000,200
Indexes.entries.lookupDurationMaxMs,1773676361788000000,1773676421786000000,2.0
Indexes.entries.lookupDurationAvgMs,1773676361788000000,1773676421786000000,0.15789473684210525
jps.facet.change.listener.before.change.events.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1773676361788000000,1773676421786000000,0
jps.load.project.to.empty.storage.ms,1773676361788000000,1773676421786000000,0
jps.global.handle.changed.events.ms,1773676361788000000,1773676421786000000,0
workspaceModel.orphan.listener.update.ms,1773676361788000000,1773676421786000000,0
jps.project.serializers.save.ms,1773676361788000000,1773676421786000000,2
jps.project.serializers.load.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773676361788000000,1773676421786000000,0
jps.global.initialize.library.bridges.after.loading.ms,1773676361788000000,1773676421786000000,0
jps.save.global.entities.ms,1773676361788000000,1773676421786000000,0
jps.global.get.libraries.ms,1773676361788000000,1773676421786000000,0
jps.global.handle.before.change.events.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1773676361788000000,1773676421786000000,0
jps.module.iml.entities.serializer.save.entities.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.instances.count,1773676361788000000,1773676421786000000,0
jps.modifiable.module.model.bridge.renaming.ms,1773676361788000000,1773676421786000000,0
jps.global.initialize.library.bridges.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1773676361788000000,1773676421786000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleBridge.update.option.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1773676361788000000,1773676421786000000,0
jps.app.storage.content.reader.load.component.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1773676361788000000,1773676421786000000,0
jps.apply.loaded.storage.ms,1773676361788000000,1773676421786000000,0
workspaceModel.global.updates.ms,1773676361788000000,1773676421786000000,0
jps.modifiable.module.model.bridge.new.module.ms,1773676361788000000,1773676421786000000,0
jps.artifact.entities.serializer.save.entities.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.entities.ms,1773676361788000000,1773676421786000000,0
jps.load.initial.state.ms,1773676361788000000,1773676421786000000,0
workspaceModel.do.save.caches.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1773676361788000000,1773676421786000000,0
workspaceModel.load.cache.from.file.ms,1773676361788000000,1773676421786000000,0
jps.storage.jps.conf.reader.load.component.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1773676361788000000,1773676421786000000,0
jps.facet.change.listener.process.change.events.ms,1773676361788000000,1773676421786000000,0
jps.modifiable.module.model.bridge.load.module.ms,1773676361788000000,1773676421786000000,0
jps.library.entities.serializer.load.entities.ms,1773676361788000000,1773676421786000000,0
jps.facet.change.listener.init.bridge.ms,1773676361788000000,1773676421786000000,0
jps.app.storage.content.writer.save.component.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleBridge.before.changed.ms,1773676361788000000,1773676421786000000,0
jps.library.entities.serializer.save.entities.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1773676361788000000,1773676421786000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1773676361788000000,1773676421786000000,0
jps.global.get.library.by.name.ms,1773676361788000000,1773676421786000000,0
jps.reload.project.entities.ms,1773676361788000000,1773676421786000000,0
jps.global.get.library.ms,1773676361788000000,1773676421786000000,0
workspaceModel.sync.entities.ms,1773676361788000000,1773676421786000000,0
workspaceModel.global.apply.state.to.project.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1773676361788000000,1773676421786000000,0
jps.modifiable.module.model.bridge.disposing.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1773676361788000000,1773676421786000000,0
workspaceModel.global.updates.count,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1773676361788000000,1773676421786000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1773676361788000000,1773676421786000000,0
workspaceModel.save.cache.to.file.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1773676361788000000,1773676421786000000,0
jps.module.iml.entities.serializer.load.entities.ms,1773676361788000000,1773676421786000000,0
jps.artifact.entities.serializer.load.entities.ms,1773676361788000000,1773676421786000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773676361788000000,1773676421786000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773676361788000000,1773676421786000000,0
jps.save.changed.project.entities.ms,1773676361788000000,1773676421786000000,2
workspaceModel.load.cache.metadata.from.file.ms,1773676361788000000,1773676421786000000,0
FlushQueue.queueSizeAvg,1773676361788000000,1773676421786000000,1.9210607462226335
NonBlockingReadAction.failedExecutionTimeUs,1773676361788000000,1773676421786000000,14794
FlushQueue.waitingTime90PNs,1773676361788000000,1773676421786000000,1769471
FlushQueue.waitingTimeMaxNs,1773676361788000000,1773676421786000000,337641471
AWTEventQueue.eventsDispatched,1773676361788000000,1773676421786000000,12888
FlushQueue.executionTime90PNs,1773676361788000000,1773676421786000000,153599
AWTEventQueue.dispatchTime90PNs,1773676361788000000,1773676421786000000,446463
FlushQueue.tasksExecuted,1773676361788000000,1773676421786000000,6486
FlushQueue.executionTimeMaxNs,1773676361788000000,1773676421786000000,105906175
AWTEventQueue.dispatchTimeMaxNs,1773676361788000000,1773676421786000000,337641471
FlushQueue.queueSize90P,1773676361788000000,1773676421786000000,7
AWTEventQueue.dispatchTimeAvgNs,1773676361788000000,1773676421786000000,336762.9428926133
NonBlockingReadAction.failedExecutionsCount,1773676361788000000,1773676421786000000,80
ReadAction.executionsCount,1773676361788000000,1773676421786000000,162540
WriteAction.executionsCount,1773676361788000000,1773676421786000000,19
FlushQueue.executionTimeAvgNs,1773676361788000000,1773676421786000000,156907.7335800185
AWTEventQueue.dispatchTimeTotalNS,1773676361788000000,1773676421786000000,4340810359
FlushQueue.queueSizeMax,1773676361788000000,1773676421786000000,33
FlushQueue.waitingTimeAvgNs,1773676361788000000,1773676421786000000,993954.8452050571
NonBlockingReadAction.finalizedExecutionTimeUs,1773676361788000000,1773676421786000000,240289
NonBlockingReadAction.finalizedExecutionsCount,1773676361788000000,1773676421786000000,1161
DiskQueryRelay.taskExecutionTotalTimeUs,1773676361788000000,1773676421786000000,1480
writeAction.median.wait.ms,1773676361788000000,1773676421786000000,300
writeAction.count,1773676361788000000,1773676421786000000,19
lexer.JSON.time.ns,1773676361788000000,1773676421786000000,9000583
writeAction.wait.ms,1773676361788000000,1773676421786000000,1
DiskQueryRelay.taskWaitingTotalTimeUs,1773676361788000000,1773676421786000000,1673
parser.JSON.size.bytes,1773676361788000000,1773676421786000000,404264
lexer.JSON.size.bytes,1773676361788000000,1773676421786000000,404264
DiskQueryRelay.tasksExecuted,1773676361788000000,1773676421786000000,10
writeAction.max.wait.ms,1773676361788000000,1773676421786000000,192
DiskQueryRelay.tasksRequested,1773676361788000000,1773676421786000000,10
parser.JSON.time.ns,1773676361788000000,1773676421786000000,34698334
MappedFileStorage.totalPagesMapped,1773676361788000000,1773676421786000000,14
DirectByteBufferAllocator.reclaimed,1773676361788000000,1773676421786000000,25
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773676361788000000,1773676421786000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1773676361788000000,1773676421786000000,0
FilePageCache.pageLoads,1773676361788000000,1773676421786000000,28
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773676361788000000,1773676421786000000,13631488
StorageLockContext.competingThreads.avg,1773676361788000000,1773676421786000000,0.0
MappedFileStorage.storages,1773676361788000000,1773676421786000000,14
StreamlinedBlobStorage.recordsAllocated,1773676361788000000,1773676421786000000,0
StorageLockContext.competingThreads.max,1773676361788000000,1773676421786000000,0
FilePageCache.disposedBuffers,1773676361788000000,1773676421786000000,25
DirectByteBufferAllocator.misses,1773676361788000000,1773676421786000000,28
DirectByteBufferAllocator.hits,1773676361788000000,1773676421786000000,0
StorageLockContext.competingThreads.90P,1773676361788000000,1773676421786000000,0
FilePageCache.maxRegisteredFiles,1773676361788000000,1773676421786000000,519
FilePageCache.pageHits,1773676361788000000,1773676421786000000,0
FilePageCache.totalPageDisposalsUs,1773676361788000000,1773676421786000000,9
FilePageCache.uncachedFileAccess,1773676361788000000,1773676421786000000,34
FilePageCache.maxCacheSizeInBytes,1773676361788000000,1773676421786000000,304103424
MappedFileStorage.totalTimeSpentOnMappingUs,1773676361788000000,1773676421786000000,24288
FileChannelInterruptsRetryer.totalRetriedAttempts,1773676361788000000,1773676421786000000,0
FilePageCache.pageFastCacheHits,1773676361788000000,1773676421786000000,751
StreamlinedBlobStorage.recordsDeleted,1773676361788000000,1773676421786000000,0
MappedFileStorage.totalBytesMapped,1773676361788000000,1773676421786000000,194248704
DirectByteBufferAllocator.disposed,1773676361788000000,1773676421786000000,25
StreamlinedBlobStorage.recordsRelocated,1773676361788000000,1773676421786000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773676361788000000,1773676421786000000,66093056
FilePageCache.capacityInBytes,1773676361788000000,1773676421786000000,629145600
FilePageCache.totalPageLoadsUs,1773676361788000000,1773676421786000000,12462
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773676361788000000,1773676421786000000,0
VFS.contentStorage.recordsRead,1773676361788000000,1773676421786000000,1217
VFS.fileChildByName,1773676361788000000,1773676421786000000,38919
VFS.contentStorage.recordsReadDecompressed,1773676361788000000,1773676421786000000,408
VFS.invertedFileNameIndex.requests,1773676361788000000,1773676421786000000,65
FileNameCache.totalMisses,1773676361788000000,1773676421786000000,0
VFS.fileByIdCache.hits,1773676361788000000,1773676421786000000,0
VFS.contentStorage.recordsUncompressedSize,1773676361788000000,1773676421786000000,2067
VFS.contentStorage.recordsReadSize,1773676361788000000,1773676421786000000,16765404
VFS.contentStorage.recordsStoredSize,1773676361788000000,1773676421786000000,2067
VFS.contentStorage.recordsDeduplicated,1773676361788000000,1773676421786000000,0
VFS.fileByIdCache.misses,1773676361788000000,1773676421786000000,1534
VFS.contentStorage.recordsStoredCompressed,1773676361788000000,1773676421786000000,0
FileNameCache.queries,1773676361788000000,1773676421786000000,44160
VFS.contentStorage.recordsDecompressionTimeUs,1773676361788000000,1773676421786000000,15368
VFS.contentStorage.recordsStored,1773676361788000000,1773676421786000000,1
JVM.totalCpuTimeMs,1773676361788000000,1773676421786000000,20293
JVM.threadCount,1773676361788000000,1773676421786000000,118
JVM.usedHeapBytes,1773676361788000000,1773676421786000000,522515160
JVM.totalDirectByteBuffersBytes,1773676361788000000,1773676421786000000,24999480
JVM.totalBytesAllocated,1773676361788000000,1773676421786000000,1187495872
JVM.totalTimeAtSafepointsMs,1773676361788000000,1773676421786000000,386
JVM.maxHeapBytes,1773676361788000000,1773676421786000000,2147483648
JVM.totalTimeToSafepointsMs,1773676361788000000,1773676421786000000,27
JVM.committedHeapBytes,1773676361788000000,1773676421786000000,1505755136
JVM.GC.collectionTimesMs,1773676361788000000,1773676421786000000,379
MEM.ramBytes,1773676361788000000,1773676421786000000,1465794560
MEM.fileMappingsRamBytes,1773676361788000000,1773676421786000000,318668800
OS.loadAverage,1773676361788000000,1773676421786000000,2.96875
JVM.GC.collections,1773676361788000000,1773676421786000000,10
JVM.usedNativeBytes,1773676361788000000,1773676421786000000,602379376
MEM.ramMinusFileMappingsBytes,1773676361788000000,1773676421786000000,1145667584
JVM.newThreadsCount,1773676361788000000,1773676421786000000,12
JVM.maxThreadCount,1773676361788000000,1773676421786000000,169
MEM.ramPlusSwapMinusFileMappingsBytes,1773676361788000000,1773676421786000000,2266476608
JVM.totalSafepointCount,1773676361788000000,1773676421786000000,84
workspaceModel.cachedValueWithParameters.total.get.count,1773676361788000000,1773676421786000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773676361788000000,1773676421786000000,0
workspaceModel.cachedValue.clear.count,1773676361788000000,1773676421786000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773676361788000000,1773676421786000000,0
workspaceModel.full.replace.project.model.ms,1773676361788000000,1773676421786000000,0
workspaceModel.cachedValue.total.get.count,1773676361788000000,1773676421786000000,577
workspaceModel.check.recursive.update.ms,1773676361788000000,1773676421786000000,0
workspaceModel.loading.total.ms,1773676361788000000,1773676421786000000,0
workspaceModel.cachedValue.from.cache.count,1773676361788000000,1773676421786000000,577
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773676361788000000,1773676421786000000,28
workspaceModel.update.unloaded.entities.ms,1773676361788000000,1773676421786000000,0
workspaceModel.updates.ms,1773676361788000000,1773676421786000000,0
workspaceModel.workspaceFileIndexData.instances.count,1773676361788000000,1773676421786000000,0
workspaceModel.on.before.changed.ms,1773676361788000000,1773676421786000000,0
workspaceModel.init.bridges.ms,1773676361788000000,1773676421786000000,0
workspaceModel.pre.handlers.ms,1773676361788000000,1773676421786000000,0
